,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,theta,seed,q,EPH,corr
36,36,3.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,3.0,4,36,-1.0,1.3346534653465347,-0.605752823253822
37,37,5.0,6.0,4.0,,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,0.0,2.0,4.0,4.0,1.0,3.0,4.0,0.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,0.0,4.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,4.0,1.0,4.0,0.0,3.0,5.0,4.0,4.0,4.0,4.0,,4.0,0.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,0.0,4.0,2.0,0.0,,4.0,,5,37,-1.0,1.8770343580470163,-0.5438597237061714
38,38,3.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3,38,-1.0,1.195852534562212,-0.1830963237809393
39,39,2.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3,39,-1.0,1.1978494623655913,-0.4929540390348729
40,40,5.0,6.0,3.0,,3.0,2.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,0.0,4.0,4.0,5.0,3.0,4.0,0.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,0.0,4.0,2.0,2.0,5.0,0.0,0.0,4.0,4.0,,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,,3.0,0.0,5,40,-1.0,1.760791366906475,-0.48899716987607106
41,41,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2,41,-1.0,1.0831353919239906,-0.25193475790470726
42,42,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,0.0,0.0,,,,,5,42,-1.0,1.0,0.0
43,43,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,,,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,6,43,-1.0,1.7439024390243902,0.5011402523360257
44,44,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,6,44,-1.0,1.0,0.0
45,45,5.0,6.0,3.0,0.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,0.0,4.0,0.0,4.0,1.0,0.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,3.0,2.0,3.0,0.0,4.0,2.0,0.0,5.0,2.0,3.0,4.0,4.0,,0.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,3.0,0.0,3.0,1.0,4.0,,2.0,,5,45,-1.0,1.767225325884544,-0.49883437043859225
46,46,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2,46,-1.0,1.054263565891473,-0.4487092631798459
47,47,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2,47,-1.0,1.0789473684210527,-0.23423942423764632
48,48,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2,48,-1.0,1.0626506024096385,-0.16066335875334262
49,49,2.0,3.0,2.0,4.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4,49,-1.0,1.3391136801541426,-0.5641624660081875
50,50,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,50,-1.0,1.0453333333333332,-0.346441928887435
51,51,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,0.0,,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3,51,-1.0,1.2,-0.30267607257482876
52,52,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,6,52,-1.0,1.7777777777777777,0.552344770738994
53,53,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,3.0,3,53,-1.0,1.1870824053452116,-0.43582698259176333
54,54,3.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4,54,-1.0,1.3832684824902723,-0.42993308861970025
55,55,2.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,0.0,3.0,4.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,0.0,4,55,-1.0,1.3483365949119375,-0.43608910798326467
56,56,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,6,56,-1.0,1.0,0.0
57,57,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2,57,-1.0,1.0484693877551021,-0.4161019874406372
58,58,6.0,7.0,4.0,,4.0,5.0,4.0,4.0,5.0,6.0,5.0,6.0,5.0,3.0,0.0,4.0,1.0,7.0,5.0,2.0,2.0,0.0,5.0,0.0,6.0,0.0,6.0,4.0,4.0,6.0,6.0,5.0,0.0,0.0,5.0,0.0,6.0,6.0,4.0,5.0,4.0,6.0,5.0,3.0,3.0,3.0,6.0,6.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0,4.0,6.0,6.0,7.0,5.0,5.0,,6.0,6.0,5.0,5.0,5.0,7.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,,0.0,,5,58,-1.0,2.1009009009009008,-0.4333626135910417
59,59,0.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3,59,-1.0,1.2342733188720174,-0.46127508774450454
60,60,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,3.0,3,60,-1.0,1.1766004415011038,-0.5090749943121207
61,61,4.0,5.0,2.0,,2.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,0.0,5.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,0.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,0.0,4.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,0.0,5.0,3.0,3.0,0.0,4.0,5.0,4.0,4.0,,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,,4.0,,5,61,-1.0,1.844731977818854,-0.5820213533069175
62,62,4.0,4.0,2.0,5.0,3.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,4.0,4.0,4.0,2.0,0.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,0.0,2.0,3.0,4.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,2.0,4.0,4,62,-1.0,1.4145383104125737,-0.35203623174874005
63,63,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,6,63,-1.0,1.8343949044585988,0.45205950732745087
64,64,6.0,,1.0,,4.0,4.0,4.0,4.0,0.0,6.0,0.0,5.0,4.0,2.0,5.0,4.0,4.0,6.0,6.0,3.0,3.0,5.0,5.0,5.0,6.0,5.0,6.0,3.0,3.0,5.0,5.0,0.0,6.0,5.0,0.0,4.0,5.0,6.0,0.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,5.0,5.0,0.0,3.0,5.0,0.0,4.0,5.0,0.0,4.0,5.0,6.0,6.0,6.0,7.0,5.0,4.0,5.0,6.0,3.0,7.0,5.0,0.0,6.0,5.0,6.0,5.0,5.0,,6.0,5.0,4.0,5.0,4.0,6.0,5.0,3.0,5.0,6.0,0.0,4.0,5.0,5.0,,6.0,,6,64,-1.0,2.3309859154929575,-0.661124054950757
65,65,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2,65,-1.0,1.0602409638554218,-0.4643461726535844
66,66,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,0.0,,6,66,-1.0,1.0,0.0
67,67,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,5,67,-1.0,1.0,0.0
68,68,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4,68,-1.0,1.3044315992292872,-0.4255568496952545
69,69,,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,5,69,-1.0,1.0,0.0
70,70,0.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,3.0,5.0,4.0,2.0,3.0,0.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0,4,70,-1.0,1.4058823529411764,-0.38362348331258733
71,71,4.0,6.0,2.0,,3.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,4.0,3.0,4.0,3.0,3.0,5.0,0.0,2.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,0.0,3.0,4.0,0.0,3.0,4.0,5.0,5.0,0.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,0.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,,5.0,4.0,3.0,4.0,4.0,0.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,,4.0,,5,71,-1.0,1.8544776119402988,-0.5627400018245393
72,72,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2,72,-1.0,1.0568720379146919,-0.3996510440343122
73,73,3.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,4,73,-1.0,1.3717171717171717,-0.6479862183214168
74,74,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,5,74,-1.0,1.0,0.0
75,75,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,75,-1.0,1.0687960687960687,-0.2747738804398385
76,76,0.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3,76,-1.0,1.1891304347826086,-0.46995329736889846
